ApplicationId,ApplicantName,DateOfBirth,Gender,AadhaarNumber,Mobile,Email,PresentAddress,PermanentAddress,Division,SubDivision,PoliceStation,PassportType,ApplicationPriority,TravelPurpose,TravelCountry,ApplicationStatus,AssignedConstable,FieldVisitCompleted,CriminalRecord,FirLinked,CourtCasePending,LookoutNotice,RejectionReason,OfficerRemarks,VerificationDate
PV-2026-KOD-0550,"Deepak Varma",1973-12-07,Male,XXXX-XXXX-3387,9844363369,deepak.varma56@example.com,"#145, Main Road, Kodagu","#145, Main Road, Kodagu",Bengaluru,Kodagu,Kushalnagar PS,Renewal,NORMAL,"Tourism",Australia,VERIFIED,"WPC Geetha R. (KSP-CON-4902)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOD-0551,"Venkatesh Verma",1989-02-10,Male,XXXX-XXXX-3424,9844371288,venkatesh.verma57@example.com,"#160, Main Road, Kodagu","#160, Main Road, Kodagu",Bengaluru,Kodagu,Virajpet PS,Tatkal,TATKAL,"Family Visit",Japan,VERIFIED,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOD-0552,"Suresh Bhat",2005-04-13,Male,XXXX-XXXX-3461,9844379207,suresh.bhat58@example.com,"#175, Main Road, Kodagu","#175, Main Road, Kodagu",Bengaluru,Kodagu,Somwarpet PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-KOD-0553,"Vijay Das",1979-06-16,Male,XXXX-XXXX-3498,9844387126,vijay.das59@example.com,"#190, Main Road, Kodagu","#190, Main Road, Kodagu",Bengaluru,Kodagu,Madikeri Town PS,Renewal,NORMAL,"Higher Studies (UK/Europe)",Germany,PENDING,"PC Chethan V. (KSP-CON-6245)",false,false,,false,false,,,
PV-2026-KOD-0554,"Sanjay Nambiar",1995-08-19,Male,XXXX-XXXX-3535,9844395045,sanjay.nambiar60@example.com,"#205, Main Road, Kodagu","#205, Main Road, Kodagu",Bengaluru,Kodagu,Kushalnagar PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,PENDING,"PC Venkatesh G. (KSP-CON-5512)",false,false,,false,false,,,
PV-2026-KOD-0555,"Deepak Varma",1969-10-22,Male,XXXX-XXXX-3572,9844402964,deepak.varma61@example.com,"#220, Main Road, Kodagu","#220, Main Road, Kodagu",Bengaluru,Kodagu,Virajpet PS,Fresh,NORMAL,"Tourism",France,PENDING,"HC Basavaraj M. (KSP-CON-1890)",false,false,,false,false,,,
PV-2026-KOD-0556,"Venkatesh Verma",1985-12-25,Male,XXXX-XXXX-3609,9844410883,venkatesh.verma62@example.com,"#235, Main Road, Kodagu","#235, Main Road, Kodagu",Bengaluru,Kodagu,Somwarpet PS,Renewal,NORMAL,"Tourism",Australia,FIELD_VISIT_DONE,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,,
PV-2026-KOD-0557,"Suresh Bhat",2001-02-28,Male,XXXX-XXXX-3646,9844418802,suresh.bhat63@example.com,"#250, Main Road, Kodagu","#250, Main Road, Kodagu",Bengaluru,Kodagu,Madikeri Town PS,Fresh,NORMAL,"Family Visit",Japan,FIELD_VISIT_DONE,"PC Suresh K. (KSP-CON-3189)",true,false,,false,false,,,
PV-2026-KOD-0558,"Vijay Das",1975-04-03,Male,XXXX-XXXX-3683,9844426721,vijay.das64@example.com,"#265, Main Road, Kodagu","#265, Main Road, Kodagu",Bengaluru,Kodagu,Kushalnagar PS,Tatkal,TATKAL,"Work Visa (USA)",United States of America,PENDING,"PC Anand Kumar T. (KSP-CON-7104)",false,false,,false,false,,,
PV-2026-KOD-0559,"Sanjay Nambiar",1991-06-06,Male,XXXX-XXXX-3720,9844434640,sanjay.nambiar65@example.com,"#280, Main Road, Kodagu","#280, Main Road, Kodagu",Bengaluru,Kodagu,Virajpet PS,Renewal,URGENT,"Higher Studies (UK/Europe)",Germany,FLAGGED,"PC Shivakumar N. (KSP-CON-6721)",true,true,FIR-2025-660/KOD,true,false,,"FLAGGED TO SPECIAL BRANCH / CID: Linked to FIR-2025-660/KOD. Case pending in jurisdictional court.",2026-06-15T11:20:00
PV-2026-KOD-0560,"Deepak Varma",1965-08-09,Male,XXXX-XXXX-3757,9844442559,deepak.varma66@example.com,"#295, Main Road, Kodagu","#295, Main Road, Kodagu",Bengaluru,Kodagu,Somwarpet PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,REJECTED,"WHC Savitha D. (KSP-CON-3310)",true,false,,false,false,"Applicant failed to produce original documents during physical verification","Application rejected by Police Sub-Inspector. Reason: Applicant failed to produce original documents during physical verification",2026-05-10T16:00:00
PV-2026-MAN-0561,"Rahul Shetty",2005-06-08,Male,XXXX-XXXX-3794,9844450478,rahul.shetty67@example.com,"#10, Main Road, Mandya","#10, Main Road, Mandya",Bengaluru,Mandya,Mandya West PS,Tatkal,TATKAL,"Family Visit",Japan,VERIFIED,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0562,"Girish Kumar",1979-08-11,Male,XXXX-XXXX-3831,9844458397,girish.kumar68@example.com,"#25, Main Road, Mandya","#25, Main Road, Mandya",Bengaluru,Mandya,Maddur PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0563,"Sunil Iyengar",1995-10-14,Male,XXXX-XXXX-3868,9844466316,sunil.iyengar69@example.com,"#40, Main Road, Mandya","#40, Main Road, Mandya",Bengaluru,Mandya,Pandavapura PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"PC Chethan V. (KSP-CON-6245)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0564,"Raghavendra Nayak",1969-12-17,Male,XXXX-XXXX-3905,9844474235,raghavendra.nayak70@example.com,"#55, Main Road, Mandya","#55, Main Road, Mandya",Bengaluru,Mandya,Srirangapatna PS,Renewal,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"PC Venkatesh G. (KSP-CON-5512)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0565,"Sachin Choudhury",1985-02-20,Male,XXXX-XXXX-3942,9844482154,sachin.choudhury71@example.com,"#70, Main Road, Mandya","#70, Main Road, Mandya",Bengaluru,Mandya,Malavalli PS,Fresh,NORMAL,"Tourism",France,VERIFIED,"HC Basavaraj M. (KSP-CON-1890)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0566,"Rahul Shetty",2001-04-23,Male,XXXX-XXXX-3979,9844490073,rahul.shetty72@example.com,"#85, Main Road, Mandya","#85, Main Road, Mandya",Bengaluru,Mandya,Mandya West PS,Tatkal,TATKAL,"Tourism",Australia,VERIFIED,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0567,"Girish Kumar",1975-06-26,Male,XXXX-XXXX-4016,9844497992,girish.kumar73@example.com,"#100, Main Road, Mandya","#100, Main Road, Mandya",Bengaluru,Mandya,Maddur PS,Renewal,NORMAL,"Family Visit",Japan,VERIFIED,"PC Suresh K. (KSP-CON-3189)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0568,"Sunil Iyengar",1991-08-01,Male,XXXX-XXXX-4053,9844505911,sunil.iyengar74@example.com,"#115, Main Road, Mandya","#115, Main Road, Mandya",Bengaluru,Mandya,Pandavapura PS,Fresh,URGENT,"Work Visa (USA)",United States of America,VERIFIED,"PC Anand Kumar T. (KSP-CON-7104)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0569,"Raghavendra Nayak",1965-10-04,Male,XXXX-XXXX-4090,9844513830,raghavendra.nayak75@example.com,"#130, Main Road, Mandya","#130, Main Road, Mandya",Bengaluru,Mandya,Srirangapatna PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"PC Shivakumar N. (KSP-CON-6721)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0570,"Sachin Choudhury",1981-12-07,Male,XXXX-XXXX-4127,9844521749,sachin.choudhury76@example.com,"#145, Main Road, Mandya","#145, Main Road, Mandya",Bengaluru,Mandya,Malavalli PS,Renewal,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"WHC Savitha D. (KSP-CON-3310)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0571,"Rahul Shetty",1997-02-10,Male,XXXX-XXXX-4164,9844529668,rahul.shetty77@example.com,"#160, Main Road, Mandya","#160, Main Road, Mandya",Bengaluru,Mandya,Mandya West PS,Tatkal,TATKAL,"Tourism",France,VERIFIED,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0572,"Girish Kumar",1971-04-13,Male,XXXX-XXXX-4201,9844537587,girish.kumar78@example.com,"#175, Main Road, Mandya","#175, Main Road, Mandya",Bengaluru,Mandya,Maddur PS,Fresh,NORMAL,"Tourism",Australia,VERIFIED,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MAN-0573,"Sunil Iyengar",1987-06-16,Male,XXXX-XXXX-4238,9844545506,sunil.iyengar79@example.com,"#190, Main Road, Mandya","#190, Main Road, Mandya",Bengaluru,Mandya,Pandavapura PS,Renewal,NORMAL,"Family Visit",Japan,PENDING,"PC Ningappa H. (KSP-CON-8032)",false,false,,false,false,,,
PV-2026-MAN-0574,"Raghavendra Nayak",2003-08-19,Male,XXXX-XXXX-4275,9844553425,raghavendra.nayak80@example.com,"#205, Main Road, Mandya","#205, Main Road, Mandya",Bengaluru,Mandya,Srirangapatna PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,PENDING,"WHC Renuka B. (KSP-CON-3891)",false,false,,false,false,,,
PV-2026-MAN-0575,"Sachin Choudhury",1977-10-22,Male,XXXX-XXXX-4312,9844561344,sachin.choudhury81@example.com,"#220, Main Road, Mandya","#220, Main Road, Mandya",Bengaluru,Mandya,Malavalli PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,PENDING,"WPC Geetha R. (KSP-CON-4902)",false,false,,false,false,,,
PV-2026-MAN-0576,"Rahul Shetty",1993-12-25,Male,XXXX-XXXX-4349,9844569263,rahul.shetty82@example.com,"#235, Main Road, Mandya","#235, Main Road, Mandya",Bengaluru,Mandya,Mandya West PS,Renewal,NORMAL,"Employment (Gulf)",United Arab Emirates,FIELD_VISIT_DONE,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,,
PV-2026-MAN-0577,"Girish Kumar",1967-02-28,Male,XXXX-XXXX-4386,9844577182,girish.kumar83@example.com,"#250, Main Road, Mandya","#250, Main Road, Mandya",Bengaluru,Mandya,Maddur PS,Fresh,NORMAL,"Tourism",France,FIELD_VISIT_DONE,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,,
PV-2026-MAN-0578,"Sunil Iyengar",1983-04-03,Male,XXXX-XXXX-4423,9844585101,sunil.iyengar84@example.com,"#265, Main Road, Mandya","#265, Main Road, Mandya",Bengaluru,Mandya,Pandavapura PS,Tatkal,TATKAL,"Tourism",Australia,PENDING,"PC Chethan V. (KSP-CON-6245)",false,false,,false,false,,,
PV-2026-MAN-0579,"Raghavendra Nayak",1999-06-06,Male,XXXX-XXXX-4460,9844593020,raghavendra.nayak85@example.com,"#280, Main Road, Mandya","#280, Main Road, Mandya",Bengaluru,Mandya,Srirangapatna PS,Renewal,URGENT,"Family Visit",Japan,FLAGGED,"PC Venkatesh G. (KSP-CON-5512)",true,true,FIR-2025-680/MAN,true,false,,"FLAGGED TO SPECIAL BRANCH / CID: Linked to FIR-2025-680/MAN. Case pending in jurisdictional court.",2026-06-15T11:20:00
PV-2026-MAN-0580,"Sachin Choudhury",1973-08-09,Male,XXXX-XXXX-4497,9844600939,sachin.choudhury86@example.com,"#295, Main Road, Mandya","#295, Main Road, Mandya",Bengaluru,Mandya,Malavalli PS,Fresh,NORMAL,"Work Visa (USA)",United States of America,REJECTED,"HC Basavaraj M. (KSP-CON-1890)",true,false,,false,false,"Adverse report: Ongoing criminal investigation and FIR pending","Application rejected by Police Sub-Inspector. Reason: Adverse report: Ongoing criminal investigation and FIR pending",2026-05-10T16:00:00
PV-2026-MYS-0581,"Venkatesh Rao",1971-06-08,Male,XXXX-XXXX-4534,9844608858,venkatesh.rao87@example.com,"#10, Main Road, Mysuru City","#10, Main Road, Mysuru City",Bengaluru,Mysuru City,Devaraja PS,Tatkal,TATKAL,"Tourism",France,VERIFIED,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0582,"Suresh Shekhar",1987-08-11,Male,XXXX-XXXX-4571,9844616777,suresh.shekhar88@example.com,"#25, Main Road, Mysuru City","#25, Main Road, Mysuru City",Bengaluru,Mysuru City,Saraswathipuram PS,Fresh,NORMAL,"Tourism",Australia,VERIFIED,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0583,"Vijay Joshi",2003-10-14,Male,XXXX-XXXX-4608,9844624696,vijay.joshi89@example.com,"#40, Main Road, Mysuru City","#40, Main Road, Mysuru City",Bengaluru,Mysuru City,Vijayanagar PS,Fresh,NORMAL,"Family Visit",Japan,VERIFIED,"PC Ningappa H. (KSP-CON-8032)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0584,"Sanjay Pillai",1977-12-17,Male,XXXX-XXXX-4645,9844632615,sanjay.pillai90@example.com,"#55, Main Road, Mysuru City","#55, Main Road, Mysuru City",Bengaluru,Mysuru City,Kuvempunagar PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"WHC Renuka B. (KSP-CON-3891)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0585,"Deepak Gowda",1993-02-20,Male,XXXX-XXXX-4682,9844640534,deepak.gowda91@example.com,"#70, Main Road, Mysuru City","#70, Main Road, Mysuru City",Bengaluru,Mysuru City,Narasimharaja PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"WPC Geetha R. (KSP-CON-4902)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0586,"Venkatesh Rao",1967-04-23,Male,XXXX-XXXX-4719,9844648453,venkatesh.rao92@example.com,"#85, Main Road, Mysuru City","#85, Main Road, Mysuru City",Bengaluru,Mysuru City,Devaraja PS,Tatkal,TATKAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"HC Manjunatha S. (KSP-CON-2044)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0587,"Suresh Shekhar",1983-06-26,Male,XXXX-XXXX-4756,9844656372,suresh.shekhar93@example.com,"#100, Main Road, Mysuru City","#100, Main Road, Mysuru City",Bengaluru,Mysuru City,Saraswathipuram PS,Renewal,NORMAL,"Tourism",France,VERIFIED,"PC Praveen Gowda (KSP-CON-5120)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0588,"Vijay Joshi",1999-08-01,Male,XXXX-XXXX-4793,9844664291,vijay.joshi94@example.com,"#115, Main Road, Mysuru City","#115, Main Road, Mysuru City",Bengaluru,Mysuru City,Vijayanagar PS,Fresh,URGENT,"Tourism",Australia,VERIFIED,"PC Chethan V. (KSP-CON-6245)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0589,"Sanjay Pillai",1973-10-04,Male,XXXX-XXXX-4830,9844672210,sanjay.pillai95@example.com,"#130, Main Road, Mysuru City","#130, Main Road, Mysuru City",Bengaluru,Mysuru City,Kuvempunagar PS,Fresh,NORMAL,"Family Visit",Japan,VERIFIED,"PC Venkatesh G. (KSP-CON-5512)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0590,"Deepak Gowda",1989-12-07,Male,XXXX-XXXX-4867,9844680129,deepak.gowda96@example.com,"#145, Main Road, Mysuru City","#145, Main Road, Mysuru City",Bengaluru,Mysuru City,Narasimharaja PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,VERIFIED,"HC Basavaraj M. (KSP-CON-1890)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0591,"Venkatesh Rao",2005-02-10,Male,XXXX-XXXX-4904,9844688048,venkatesh.rao97@example.com,"#160, Main Road, Mysuru City","#160, Main Road, Mysuru City",Bengaluru,Mysuru City,Devaraja PS,Tatkal,TATKAL,"Higher Studies (UK/Europe)",Germany,VERIFIED,"HC Ramaiah B. (KSP-CON-4421)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0592,"Suresh Shekhar",1979-04-13,Male,XXXX-XXXX-4941,9844695967,suresh.shekhar98@example.com,"#175, Main Road, Mysuru City","#175, Main Road, Mysuru City",Bengaluru,Mysuru City,Saraswathipuram PS,Fresh,NORMAL,"Employment (Gulf)",United Arab Emirates,VERIFIED,"PC Suresh K. (KSP-CON-3189)",true,false,,false,false,,"Clear verification report approved. No adverse records found in CCTNS Karnataka database. Passport grant recommended.",2026-07-20T14:30:00
PV-2026-MYS-0593,"Vijay Joshi",1995-06-16,Male,XXXX-XXXX-4978,9844703886,vijay.joshi0@example.com,"#190, Main Road, Mysuru City","#190, Main Road, Mysuru City",Bengaluru,Mysuru City,Vijayanagar PS,Renewal,NORMAL,"Tourism",France,PENDING,"PC Anand Kumar T. (KSP-CON-7104)",false,false,,false,false,,,
PV-2026-MYS-0594,"Sanjay Pillai",1969-08-19,Male,XXXX-XXXX-5015,9844711805,sanjay.pillai1@example.com,"#205, Main Road, Mysuru City","#205, Main Road, Mysuru City",Bengaluru,Mysuru City,Kuvempunagar PS,Fresh,NORMAL,"Tourism",Australia,PENDING,"PC Shivakumar N. (KSP-CON-6721)",false,false,,false,false,,,
PV-2026-MYS-0595,"Deepak Gowda",1985-10-22,Male,XXXX-XXXX-5052,9844719724,deepak.gowda2@example.com,"#220, Main Road, Mysuru City","#220, Main Road, Mysuru City",Bengaluru,Mysuru City,Narasimharaja PS,Fresh,NORMAL,"Family Visit",Japan,PENDING,"WHC Savitha D. (KSP-CON-3310)",false,false,,false,false,,,
PV-2026-MYS-0596,"Venkatesh Rao",2001-12-25,Male,XXXX-XXXX-5089,9844727643,venkatesh.rao3@example.com,"#235, Main Road, Mysuru City","#235, Main Road, Mysuru City",Bengaluru,Mysuru City,Devaraja PS,Renewal,NORMAL,"Work Visa (USA)",United States of America,FIELD_VISIT_DONE,"HC Mallikarjun K. (KSP-CON-1678)",true,false,,false,false,,,
PV-2026-MYS-0597,"Suresh Shekhar",1975-02-28,Male,XXXX-XXXX-5126,9844735562,suresh.shekhar4@example.com,"#250, Main Road, Mysuru City","#250, Main Road, Mysuru City",Bengaluru,Mysuru City,Saraswathipuram PS,Fresh,NORMAL,"Higher Studies (UK/Europe)",Germany,FIELD_VISIT_DONE,"HC Raghavendra P. (KSP-CON-2987)",true,false,,false,false,,,
PV-2026-MYS-0598,"Vijay Joshi",1991-04-03,Male,XXXX-XXXX-5163,9844743481,vijay.joshi5@example.com,"#265, Main Road, Mysuru City","#265, Main Road, Mysuru City",Bengaluru,Mysuru City,Vijayanagar PS,Tatkal,TATKAL,"Employment (Gulf)",United Arab Emirates,PENDING,"PC Ningappa H. (KSP-CON-8032)",false,false,,false,false,,,
PV-2026-MYS-0599,"Sanjay Pillai",1965-06-06,Male,XXXX-XXXX-5200,9844751400,sanjay.pillai6@example.com,"#280, Main Road, Mysuru City","#280, Main Road, Mysuru City",Bengaluru,Mysuru City,Kuvempunagar PS,Renewal,URGENT,"Tourism",France,FLAGGED,"WHC Renuka B. (KSP-CON-3891)",true,true,FIR-2025-700/MYS,true,false,,"FLAGGED TO SPECIAL BRANCH / CID: Linked to FIR-2025-700/MYS. Case pending in jurisdictional court.",2026-06-15T11:20:00
